activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
carbon-lake-VYSL760,vehicle101,"[24.018269,114.987268]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,113,gal
carbon-lake-SWWO141,vehicle103,"[49.1,91.8666667]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-LDZW131,vehicle103,"[43.2038704,44.8434843]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,12,gal
carbon-lake-UBNA402,vehicle101,"[43.0745339,-89.3805579]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,48,gal
carbon-lake-LGMZ845,vehicle103,"[18.2291677,-78.1393397]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,101,gal
carbon-lake-YRSV368,vehicle103,"[-8.5979954,114.3460283]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,107,gal
carbon-lake-DRA4532,vehicle102,"[9.8220686,124.5140325]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,29,gal
carbon-lake-EOTP427,vehicle102,"[23.401553,114.59862]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-JEGS732,vehicle100,"[19.6089189,95.8399993]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,156,gal
carbon-lake-OHN0651,vehicle100,"[42.5450345,21.9002712]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,17,gal
carbon-lake-CRJ4720,vehicle101,"[19.8838774,110.4153075]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-EWMQ890,vehicle103,"[4.024168,-67.683823]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-QRM7736,vehicle100,"[51.8417492,5.8715134]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,86,gal
carbon-lake-EFBY221,vehicle100,"[24.248501,102.159264]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,135,gal
carbon-lake-RFW2409,vehicle101,"[51.95914,21.53057]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,6,gal
carbon-lake-PRVA926,vehicle100,"[-7.0058265,107.6306684]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,142,gal
carbon-lake-ZJD8803,vehicle101,"[52.596028,22.1470031]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,93,gal
carbon-lake-ROJQ404,vehicle103,"[23.791187,112.299103]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,120,gal
carbon-lake-WMI3642,vehicle100,"[23.0356299,91.4828056]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,126,gal
carbon-lake-KCNC182,vehicle101,"[34.8218609,134.9545157]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,114,gal
carbon-lake-NTY2112,vehicle102,"[39.664138,-8.5173008]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,45,gal
carbon-lake-QGA7559,vehicle100,"[5.8520355,-55.2038278]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,197,gal
carbon-lake-MIE1482,vehicle102,"[10.7698637,-73.0021534]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,163,gal
carbon-lake-VCKL288,vehicle101,"[19.3795618,-71.1948782]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,99,gal
carbon-lake-KTD6189,vehicle101,"[7.9645367,81.0063855]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,45,gal
carbon-lake-XRHI188,vehicle100,"[-8.8229,121.053]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,103,gal
carbon-lake-WPCN686,vehicle101,"[14.136844,-90.008975]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,51,gal
carbon-lake-MFRS298,vehicle102,"[16.1525,36.2032]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,83,gal
carbon-lake-XBWY784,vehicle101,"[51.7241507,103.7082244]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,118,gal
carbon-lake-OVCK113,vehicle101,"[48.6511908,6.481599]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,161,gal
carbon-lake-DUNS323,vehicle100,"[-7.633333,108.133333]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,166,gal
carbon-lake-PONM598,vehicle100,"[-4.1710664,139.4415168]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,194,gal
carbon-lake-LDHU212,vehicle101,"[59.3145841,18.0615388]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,91,gal
carbon-lake-XNJ1516,vehicle103,"[45.86678,-74.08251]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,22,gal
carbon-lake-IGED426,vehicle103,"[45.3913779,40.1763516]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,175,gal
carbon-lake-FTXO122,vehicle103,"[6.1097207,102.2462087]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,34,gal
carbon-lake-BTX7094,vehicle101,"[4.5943745,-74.0740729]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,189,gal
carbon-lake-IZIN570,vehicle100,"[22.705124,113.316811]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,186,gal
carbon-lake-EBD0946,vehicle103,"[43.4945737,5.8978018]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,138,gal
carbon-lake-OEVB688,vehicle101,"[52.0601406,31.1836671]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,26,gal
carbon-lake-HWZM681,vehicle103,"[32.890479,115.814504]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,120,gal
carbon-lake-VMOC296,vehicle101,"[27.272726,98.875784]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,161,gal
carbon-lake-RPXA656,vehicle101,"[-8.4774,115.597]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,200,gal
carbon-lake-MYJP569,vehicle103,"[40.5845053,-8.0854006]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-JTCD800,vehicle102,"[-26.73333,-60.61667]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,55,gal
carbon-lake-ADR3850,vehicle103,"[49.7582153,21.3418674]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,80,gal
carbon-lake-GMXN991,vehicle101,"[11.5184818,7.3129299]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-RORS416,vehicle103,"[22.7292345,-81.2917971]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,125,gal
carbon-lake-MTDG925,vehicle101,"[29.25486,111.626472]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-DBWK275,vehicle100,"[48.9097908,2.7104352]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,69,gal
carbon-lake-WEYE692,vehicle103,"[50.7444784,26.0171919]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,136,gal
carbon-lake-WZZR506,vehicle100,"[37.1017088,70.5552362]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,188,gal
carbon-lake-BTLN874,vehicle103,"[48.9479951,90.0133872]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,119,gal
carbon-lake-JATE310,vehicle102,"[60.5481501,30.2375726]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,184,gal
carbon-lake-HSGN960,vehicle102,"[-20.5923566,-45.4874873]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,26,gal
carbon-lake-RXTJ535,vehicle102,"[51.1691046,18.3941226]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,93,gal
carbon-lake-ESHK459,vehicle103,"[50.5658445,14.6542767]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,48,gal
carbon-lake-HGCX975,vehicle100,"[54.7747231,22.8634338]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-DUSP413,vehicle100,"[6.5930772,124.6161575]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,121,gal
carbon-lake-BTDT461,vehicle103,"[51.0176058,15.677587]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,185,gal
carbon-lake-VCVA236,vehicle101,"[1.7131812,33.6063855]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,184,gal
carbon-lake-KJWF636,vehicle101,"[22.556499,114.236875]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,3,gal
carbon-lake-MHSR225,vehicle103,"[43.2916776,-0.3696612]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,86,gal
carbon-lake-UKP0871,vehicle100,"[-6.10819,177.33393]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-OZNC281,vehicle102,"[7.3603376,2.6040436]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,191,gal
carbon-lake-LBNR146,vehicle100,"[22.816884,115.830376]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,142,gal
carbon-lake-CUB2633,vehicle103,"[56.2760278,31.6739899]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,85,gal
carbon-lake-KOH7082,vehicle103,"[7.18334,-75.06668]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,152,gal
carbon-lake-JHC0569,vehicle101,"[28.363741,87.771182]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,139,gal
carbon-lake-ECHK799,vehicle100,"[50.5251922,16.8791589]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,58,gal
carbon-lake-ZJY3658,vehicle100,"[37.6854422,48.3412639]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,81,gal
carbon-lake-NPL0039,vehicle103,"[11.2748678,122.0534319]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,196,gal
carbon-lake-CIYR988,vehicle100,"[59.3112521,14.496875]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,99,gal
carbon-lake-JMDA563,vehicle102,"[9.9356473,-84.0792946]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,187,gal
carbon-lake-ZHCB478,vehicle100,"[59.280324,24.8456895]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-HZMZ295,vehicle102,"[27.6581078,-82.7293193]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,31,gal
carbon-lake-KQW4240,vehicle102,"[23.681774,113.056042]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,149,gal
carbon-lake-HAND180,vehicle100,"[-3.565921,114.7855271]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,126,gal
carbon-lake-ETV4155,vehicle101,"[18.7915629,100.7832784]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,118,gal
carbon-lake-QPXY589,vehicle103,"[52.1705764,17.6900802]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-XYDY501,vehicle100,"[21.0598649,105.4943648]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,163,gal
carbon-lake-YVOK325,vehicle103,"[53.0249087,23.0202458]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-PSQR820,vehicle101,"[18.5591814,-99.5982999]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,22,gal
carbon-lake-BMCU428,vehicle103,"[38.9516688,-9.4027992]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,25,gal
carbon-lake-LMRY534,vehicle103,"[40.644621,122.509131]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,55,gal
carbon-lake-KHRV990,vehicle101,"[6.8928179,125.1635402]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,96,gal
carbon-lake-GIWC702,vehicle101,"[27.318852,115.444319]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,36,gal
carbon-lake-OEIL454,vehicle100,"[15.787298,120.604649]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,52,gal
carbon-lake-XSXV062,vehicle100,"[-6.9070543,109.3575011]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,157,gal
carbon-lake-SDCX336,vehicle100,"[-21.9221397,-50.7317774]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,165,gal
carbon-lake-UUKH483,vehicle102,"[27.4140682,64.987739]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,88,gal
carbon-lake-YHTJ270,vehicle100,"[14.7036955,-87.1210889]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,100,gal
carbon-lake-CTTF880,vehicle101,"[31.33343,108.377449]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,4,gal
carbon-lake-LLJK970,vehicle101,"[-6.6760711,-36.9326095]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,102,gal
carbon-lake-FYNB196,vehicle100,"[-5.5205551,-47.4790966]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,128,gal
carbon-lake-NOWI487,vehicle101,"[56.1060907,38.1392419]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,84,gal
carbon-lake-NTIX577,vehicle103,"[53.7532734,28.0135008]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,141,gal
carbon-lake-DMGV161,vehicle102,"[45.8836384,-73.2813569]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,50,gal
carbon-lake-MMRJ003,vehicle102,"[38.6732759,-9.2330331]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-AHJC627,vehicle103,"[-42.814251,-65.0425829]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,37,gal
carbon-lake-SSRN672,vehicle103,"[47.3892142,0.6942885]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-VAUZ204,vehicle100,"[-7.384252,107.9591094]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,97,gal
carbon-lake-GET4121,vehicle103,"[-25.8700559,28.158466]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,132,gal
carbon-lake-WDKU577,vehicle103,"[-6.837527,107.2104935]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,162,gal
carbon-lake-QAOF166,vehicle102,"[43.089588,40.702579]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-YZLR183,vehicle103,"[13.9253961,100.4133581]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,162,gal
carbon-lake-EYDP873,vehicle101,"[7.5,124.3]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,12,gal
carbon-lake-WNYJ729,vehicle103,"[49.0871049,0.5957159]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,65,gal
carbon-lake-ARP1426,vehicle101,"[9.2178609,7.1898025]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,1,gal
carbon-lake-QEJR609,vehicle102,"[-6.3874037,106.8620891]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,29,gal
carbon-lake-BBKO308,vehicle101,"[60.8255382,21.3556594]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,173,gal
carbon-lake-SXS1367,vehicle102,"[-11.691928,-41.4691745]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,98,gal
carbon-lake-ZSED171,vehicle103,"[38.669386,106.419798]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,19,gal
carbon-lake-RLQB767,vehicle100,"[13.8758656,-89.3582599]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,18,gal
